Configuration,DB_Memory,MAS_Workers,Parallel_Jobs,Execution_Time,Model,Request_Size
Config_104,1250,70,20,7124.620327,CPF,16KB
Config_104,1250,70,20,7256.074713,CPF,16KB
Config_104,1250,70,20,6990.974167,CPF,16KB
Config_104,1250,70,20,7015.392117,CPF,16KB
Config_104,1250,70,20,6236.892702,CPF,16KB
Config_104,1250,70,20,6697.447106,CPF,16KB
Config_104,1250,70,20,6668.275037,CPF,16KB
Config_104,1250,70,20,6720.836311,CPF,16KB
Config_104,1250,70,20,6877.35036,CPF,16KB
Config_104,1250,70,20,6731.985268,CPF,16KB
Config_104,1250,70,20,6706.584015,CPF,16KB
Config_104,1250,70,20,6962.679871,CPF,16KB
Config_104,1250,70,20,6396.219043,CPF,16KB
Config_104,1250,70,20,7407.544002,CPF,16KB
Config_104,1250,70,20,6363.76116,CPF,16KB
Config_104,1250,70,20,6851.970436,CPF,16KB
Config_104,1250,70,20,7315.835564,CPF,16KB
Config_104,1250,70,20,6121.884698,CPF,16KB
Config_104,1250,70,20,7465.743029,CPF,16KB
Config_104,1250,70,20,6871.811211,CPF,16KB
Config_104,1250,70,20,6139.409791,CPF,16KB
Config_104,1250,70,20,6656.6668,CPF,16KB
Config_104,1250,70,20,6400.063459,CPF,16KB
Config_104,1250,70,20,6788.052304,CPF,16KB
Config_104,1250,70,20,6769.419763,CPF,16KB
Config_104,1250,70,20,7275.585638,CPF,16KB
Config_104,1250,70,20,7044.881772,CPF,16KB
Config_104,1250,70,20,6893.875385,CPF,16KB
Config_104,1250,70,20,7018.970261,CPF,16KB
Config_104,1250,70,20,6912.669822,CPF,16KB
Config_104,1250,70,20,6922.505312,CPF,16KB
Config_104,1250,70,20,6697.447037,CPF,16KB
Config_104,1250,70,20,6496.01794,CPF,16KB
Config_104,1250,70,20,6539.539036,CPF,16KB
Config_104,1250,70,20,6624.562837,CPF,16KB
Config_104,1250,70,20,7432.950969,CPF,16KB
Config_104,1250,70,20,7191.708912,CPF,16KB
Config_104,1250,70,20,6964.228484,CPF,16KB
Config_104,1250,70,20,6827.350831,CPF,16KB
Config_104,1250,70,20,6706.8132,CPF,16KB
Config_104,1250,70,20,7115.286009,CPF,16KB
Config_104,1250,70,20,6674.062628,CPF,16KB
Config_104,1250,70,20,6256.866118,CPF,16KB
Config_104,1250,70,20,7037.75652,CPF,16KB
Config_104,1250,70,20,6555.552916,CPF,16KB
Config_104,1250,70,20,7392.804857,CPF,16KB
Config_104,1250,70,20,7075.863276,CPF,16KB
Config_104,1250,70,20,6957.90289,CPF,16KB
Config_104,1250,70,20,7138.870666,CPF,16KB
Config_104,1250,70,20,7108.033561,CPF,16KB
Config_104,1250,70,20,7120.865639,CPF,16KB
Config_104,1250,70,20,6799.657684,CPF,16KB
Config_104,1250,70,20,6442.890155,CPF,16KB
Config_104,1250,70,20,6925.893259,CPF,16KB
Config_104,1250,70,20,7106.51638,CPF,16KB
Config_104,1250,70,20,7070.302356,CPF,16KB
Config_104,1250,70,20,7302.761008,CPF,16KB
Config_104,1250,70,20,7274.752835,CPF,16KB
Config_104,1250,70,20,6339.180726,CPF,16KB
Config_104,1250,70,20,6473.862549,CPF,16KB
Config_104,1250,70,20,6211.344168,CPF,16KB
Config_104,1250,70,20,7066.652903,CPF,16KB
Config_104,1250,70,20,7140.409097,CPF,16KB
Config_104,1250,70,20,6709.12401,CPF,16KB
Config_104,1250,70,20,6954.545607,CPF,16KB
Config_104,1250,70,20,6165.134906,CPF,16KB
Config_104,1250,70,20,7121.588945,CPF,16KB
Config_104,1250,70,20,6943.810075,CPF,16KB
Config_104,1250,70,20,6947.285489,CPF,16KB
Config_104,1250,70,20,6420.610074,CPF,16KB
Config_104,1250,70,20,6781.060232,CPF,16KB
Config_104,1250,70,20,6345.19404,CPF,16KB
Config_104,1250,70,20,7003.197431,CPF,16KB
Config_104,1250,70,20,7252.463897,CPF,16KB
Config_104,1250,70,20,7453.460312,CPF,16KB
Config_104,1250,70,20,6555.073433,CPF,16KB
Config_104,1250,70,20,6374.336437,CPF,16KB
Config_104,1250,70,20,6025.875062,CPF,16KB
Config_104,1250,70,20,7050.485346,CPF,16KB
Config_104,1250,70,20,7080.11613,CPF,16KB
Config_104,1250,70,20,6926.037781,CPF,16KB
Config_104,1250,70,20,7122.57418,CPF,16KB
Config_104,1250,70,20,7250.64949,CPF,16KB
Config_104,1250,70,20,7632.565328,CPF,16KB
Config_104,1250,70,20,6460.190768,CPF,16KB
Config_104,1250,70,20,7228.674039,CPF,16KB
Config_104,1250,70,20,6948.570307,CPF,16KB
Config_104,1250,70,20,6717.727961,CPF,16KB
Config_104,1250,70,20,6660.390926,CPF,16KB
Config_104,1250,70,20,7573.153082,CPF,16KB
Config_104,1250,70,20,7103.211105,CPF,16KB
Config_104,1250,70,20,6381.858727,CPF,16KB
Config_104,1250,70,20,7066.41237,CPF,16KB
Config_104,1250,70,20,7036.79824,CPF,16KB
Config_104,1250,70,20,6309.25655,CPF,16KB
Config_104,1250,70,20,6998.022357,CPF,16KB
Config_104,1250,70,20,6604.649689,CPF,16KB
Config_104,1250,70,20,6829.055619,CPF,16KB
Config_104,1250,70,20,6337.42004,CPF,16KB
Config_104,1250,70,20,6563.295613,CPF,16KB
Config_104,1250,70,20,6782.43166,CPF,16KB
Config_104,1250,70,20,6980.923334,CPF,16KB
Config_104,1250,70,20,6855.184539,CPF,16KB
Config_104,1250,70,20,6589.162519,CPF,16KB
Config_104,1250,70,20,7167.828207,CPF,16KB
Config_104,1250,70,20,6512.659503,CPF,16KB
Config_104,1250,70,20,7381.050947,CPF,16KB
Config_104,1250,70,20,6631.854471,CPF,16KB
Config_104,1250,70,20,6878.184379,CPF,16KB
Config_104,1250,70,20,7350.543702,CPF,16KB
Config_104,1250,70,20,7287.353587,CPF,16KB
Config_104,1250,70,20,6777.594821,CPF,16KB
Config_104,1250,70,20,6920.982728,CPF,16KB
Config_104,1250,70,20,6549.097736,CPF,16KB
Config_104,1250,70,20,6921.062979,CPF,16KB
Config_104,1250,70,20,6592.627945,CPF,16KB
Config_104,1250,70,20,6612.337438,CPF,16KB
Config_104,1250,70,20,6856.389837,CPF,16KB
Config_104,1250,70,20,6663.277472,CPF,16KB
Config_104,1250,70,20,7045.138075,CPF,16KB
Config_104,1250,70,20,7043.833129,CPF,16KB
Config_104,1250,70,20,6957.228612,CPF,16KB
Config_104,1250,70,20,7172.844159,CPF,16KB
Config_104,1250,70,20,7012.421377,CPF,16KB
Config_104,1250,70,20,7243.499836,CPF,16KB
Config_104,1250,70,20,7067.075399,CPF,16KB
Config_104,1250,70,20,6856.071489,CPF,16KB
Config_104,1250,70,20,6990.469753,CPF,16KB
Config_104,1250,70,20,7217.493819,CPF,16KB
Config_104,1250,70,20,6944.914505,CPF,16KB
Config_104,1250,70,20,6977.646858,CPF,16KB
Config_104,1250,70,20,7223.969806,CPF,16KB
Config_104,1250,70,20,7012.073984,CPF,16KB
Config_104,1250,70,20,7110.482381,CPF,16KB
Config_104,1250,70,20,6456.042947,CPF,16KB
Config_104,1250,70,20,7133.565564,CPF,16KB
Config_104,1250,70,20,7009.176431,CPF,16KB
Config_104,1250,70,20,6970.56319,CPF,16KB
Config_104,1250,70,20,7091.21262,CPF,16KB
Config_104,1250,70,20,6076.441292,CPF,16KB
Config_104,1250,70,20,6651.032154,CPF,16KB
Config_104,1250,70,20,6470.963146,CPF,16KB
Config_104,1250,70,20,6565.735159,CPF,16KB
Config_104,1250,70,20,6622.561192,CPF,16KB
Config_104,1250,70,20,7006.990104,CPF,16KB
Config_104,1250,70,20,7708.489057,CPF,16KB
Config_104,1250,70,20,7207.398453,CPF,16KB
Config_104,1250,70,20,6720.81292,CPF,16KB
Config_104,1250,70,20,7006.18919,CPF,16KB
Config_104,1250,70,20,7040.091076,CPF,16KB
Config_104,1250,70,20,7066.716201,CPF,16KB
Config_104,1250,70,20,7735.853314,CPF,16KB
Config_104,1250,70,20,6445.476227,CPF,16KB
Config_104,1250,70,20,7299.808527,CPF,16KB
Config_104,1250,70,20,7098.66393,CPF,16KB
Config_104,1250,70,20,6229.259596,CPF,16KB
Config_104,1250,70,20,7025.741714,CPF,16KB
Config_104,1250,70,20,6766.384736,CPF,16KB
Config_104,1250,70,20,6305.045722,CPF,16KB
Config_104,1250,70,20,6493.503027,CPF,16KB
Config_104,1250,70,20,6533.298502,CPF,16KB
Config_104,1250,70,20,7355.537748,CPF,16KB
Config_104,1250,70,20,6781.000739,CPF,16KB
Config_104,1250,70,20,6674.191399,CPF,16KB
Config_104,1250,70,20,6956.675764,CPF,16KB
Config_104,1250,70,20,6961.099925,CPF,16KB
Config_104,1250,70,20,7285.034177,CPF,16KB
Config_104,1250,70,20,6480.16805,CPF,16KB
Config_104,1250,70,20,7230.673914,CPF,16KB
Config_104,1250,70,20,7040.179571,CPF,16KB
Config_104,1250,70,20,6551.016023,CPF,16KB
Config_104,1250,70,20,6653.212075,CPF,16KB
Config_104,1250,70,20,6905.829215,CPF,16KB
Config_104,1250,70,20,6400.928821,CPF,16KB
Config_104,1250,70,20,6883.551464,CPF,16KB
Config_104,1250,70,20,6324.355232,CPF,16KB
Config_104,1250,70,20,6856.887614,CPF,16KB
Config_104,1250,70,20,6690.895753,CPF,16KB
Config_104,1250,70,20,6824.247144,CPF,16KB
Config_104,1250,70,20,7165.920289,CPF,16KB
Config_104,1250,70,20,7011.996234,CPF,16KB
Config_104,1250,70,20,7007.174465,CPF,16KB
Config_104,1250,70,20,6676.457311,CPF,16KB
Config_104,1250,70,20,6670.353572,CPF,16KB
Config_104,1250,70,20,6547.717891,CPF,16KB
Config_104,1250,70,20,6822.814687,CPF,16KB
Config_104,1250,70,20,6923.543109,CPF,16KB
Config_104,1250,70,20,6890.688592,CPF,16KB
Config_104,1250,70,20,6433.198517,CPF,16KB
Config_104,1250,70,20,6873.605551,CPF,16KB
Config_104,1250,70,20,6540.660916,CPF,16KB
Config_104,1250,70,20,6616.624687,CPF,16KB
Config_104,1250,70,20,6561.99469,CPF,16KB
Config_104,1250,70,20,6372.649643,CPF,16KB
Config_104,1250,70,20,6897.256643,CPF,16KB
Config_104,1250,70,20,6825.597467,CPF,16KB
Config_104,1250,70,20,6900.757215,CPF,16KB
Config_104,1250,70,20,6587.526803,CPF,16KB
Config_104,1250,70,20,6972.002049,CPF,16KB
Config_104,1250,70,20,7086.387572,CPF,16KB
Config_104,1250,70,20,6556.810009,CPF,16KB
Config_104,1250,70,20,6983.111427,CPF,16KB
Config_104,1250,70,20,7049.24658,CPF,16KB
Config_104,1250,70,20,6607.509842,CPF,16KB
Config_104,1250,70,20,6151.107975,CPF,16KB
Config_104,1250,70,20,6838.317886,CPF,16KB
Config_104,1250,70,20,6965.340169,CPF,16KB
Config_104,1250,70,20,6692.559271,CPF,16KB
Config_104,1250,70,20,6500.96509,CPF,16KB
Config_104,1250,70,20,6785.046251,CPF,16KB
Config_104,1250,70,20,7028.766631,CPF,16KB
Config_104,1250,70,20,6304.519372,CPF,16KB
Config_104,1250,70,20,7087.810375,CPF,16KB
Config_104,1250,70,20,7074.125531,CPF,16KB
Config_104,1250,70,20,7134.350804,CPF,16KB
Config_104,1250,70,20,7191.298164,CPF,16KB
Config_104,1250,70,20,7097.715243,CPF,16KB
Config_104,1250,70,20,6879.552378,CPF,16KB
Config_104,1250,70,20,6946.573234,CPF,16KB
Config_104,1250,70,20,6979.805493,CPF,16KB
Config_104,1250,70,20,6370.165729,CPF,16KB
Config_104,1250,70,20,7005.556863,CPF,16KB
Config_104,1250,70,20,6587.668434,CPF,16KB
Config_104,1250,70,20,5938.019689,CPF,16KB
Config_104,1250,70,20,7037.37995,CPF,16KB
Config_104,1250,70,20,7067.236671,CPF,16KB
Config_104,1250,70,20,6970.205585,CPF,16KB
Config_104,1250,70,20,6861.54305,CPF,16KB
Config_104,1250,70,20,6928.022726,CPF,16KB
Config_104,1250,70,20,6289.310806,CPF,16KB
Config_104,1250,70,20,7314.279691,CPF,16KB
Config_104,1250,70,20,6434.152754,CPF,16KB
Config_104,1250,70,20,7041.696562,CPF,16KB
Config_104,1250,70,20,7143.386437,CPF,16KB
Config_104,1250,70,20,7101.863631,CPF,16KB
Config_104,1250,70,20,6990.386943,CPF,16KB
Config_104,1250,70,20,7656.863188,CPF,16KB
Config_104,1250,70,20,6630.262159,CPF,16KB
Config_104,1250,70,20,6918.077889,CPF,16KB
Config_104,1250,70,20,7383.56428,CPF,16KB
Config_104,1250,70,20,6546.657465,CPF,16KB
Config_104,1250,70,20,6450.814636,CPF,16KB
Config_104,1250,70,20,6533.401203,CPF,16KB
Config_104,1250,70,20,6892.436553,CPF,16KB
Config_104,1250,70,20,6546.447806,CPF,16KB
Config_104,1250,70,20,6631.477126,CPF,16KB
Config_104,1250,70,20,7467.067314,CPF,16KB
Config_104,1250,70,20,7298.576865,CPF,16KB
Config_104,1250,70,20,6839.601284,CPF,16KB
Config_104,1250,70,20,7163.381985,CPF,16KB
Config_104,1250,70,20,7264.735268,CPF,16KB
Config_104,1250,70,20,6807.145219,CPF,16KB
Config_104,1250,70,20,6468.982192,CPF,16KB
Config_104,1250,70,20,7074.528872,CPF,16KB
Config_104,1250,70,20,7025.021636,CPF,16KB
Config_104,1250,70,20,6426.624656,CPF,16KB
Config_104,1250,70,20,6813.609334,CPF,16KB
Config_104,1250,70,20,6953.489905,CPF,16KB
Config_104,1250,70,20,6655.430647,CPF,16KB
Config_104,1250,70,20,7231.193217,CPF,16KB
Config_104,1250,70,20,6781.704186,CPF,16KB
Config_104,1250,70,20,6754.506612,CPF,16KB
Config_104,1250,70,20,6923.092633,CPF,16KB
Config_104,1250,70,20,6532.712565,CPF,16KB
Config_104,1250,70,20,6496.230875,CPF,16KB
Config_104,1250,70,20,6785.318328,CPF,16KB
Config_104,1250,70,20,6723.500283,CPF,16KB
Config_104,1250,70,20,6650.801912,CPF,16KB
Config_104,1250,70,20,6867.022331,CPF,16KB
Config_104,1250,70,20,6885.834034,CPF,16KB
Config_104,1250,70,20,6812.786767,CPF,16KB
Config_104,1250,70,20,6389.491885,CPF,16KB
Config_104,1250,70,20,6553.16942,CPF,16KB
Config_104,1250,70,20,6806.912166,CPF,16KB
Config_104,1250,70,20,6855.768989,CPF,16KB
Config_104,1250,70,20,6678.138146,CPF,16KB
Config_104,1250,70,20,7131.600477,CPF,16KB
Config_104,1250,70,20,7248.538681,CPF,16KB
Config_104,1250,70,20,6634.17863,CPF,16KB
Config_104,1250,70,20,6192.309136,CPF,16KB
Config_104,1250,70,20,6572.608671,CPF,16KB
Config_104,1250,70,20,6656.071327,CPF,16KB
Config_104,1250,70,20,7596.401749,CPF,16KB
Config_104,1250,70,20,6421.877567,CPF,16KB
Config_104,1250,70,20,6799.617184,CPF,16KB
Config_104,1250,70,20,6994.954423,CPF,16KB
Config_104,1250,70,20,7137.586569,CPF,16KB
Config_104,1250,70,20,6575.460414,CPF,16KB
Config_104,1250,70,20,6901.828073,CPF,16KB
Config_104,1250,70,20,7248.497845,CPF,16KB
Config_104,1250,70,20,6567.338674,CPF,16KB
Config_104,1250,70,20,7131.771184,CPF,16KB
Config_104,1250,70,20,6111.821405,CPF,16KB
Config_104,1250,70,20,6827.529252,CPF,16KB
Config_104,1250,70,20,6825.629826,CPF,16KB
Config_104,1250,70,20,7238.665179,CPF,16KB
Config_104,1250,70,20,6904.238589,CPF,16KB
Config_104,1250,70,20,7143.613095,CPF,16KB
Config_104,1250,70,20,7213.24173,CPF,16KB
Config_104,1250,70,20,5998.816012,CPF,16KB
Config_104,1250,70,20,6735.431856,CPF,16KB
Config_104,1250,70,20,7076.991101,CPF,16KB
Config_104,1250,70,20,6910.122095,CPF,16KB
Config_104,1250,70,20,7149.9631,CPF,16KB
Config_104,1250,70,20,6453.717268,CPF,16KB
Config_104,1250,70,20,7114.185004,CPF,16KB
Config_104,1250,70,20,6872.728808,CPF,16KB
Config_104,1250,70,20,6823.749891,CPF,16KB
Config_104,1250,70,20,7183.582018,CPF,16KB
Config_104,1250,70,20,6665.215532,CPF,16KB
Config_104,1250,70,20,7347.711834,CPF,16KB
Config_104,1250,70,20,6151.711377,CPF,16KB
Config_104,1250,70,20,6489.965582,CPF,16KB
Config_104,1250,70,20,6675.511281,CPF,16KB
Config_104,1250,70,20,7197.314422,CPF,16KB
Config_104,1250,70,20,6996.468388,CPF,16KB
Config_104,1250,70,20,7619.994203,CPF,16KB
Config_104,1250,70,20,6996.712651,CPF,16KB
Config_104,1250,70,20,7159.563932,CPF,16KB
Config_104,1250,70,20,6851.645449,CPF,16KB
Config_104,1250,70,20,7129.096058,CPF,16KB
Config_104,1250,70,20,6991.095659,CPF,16KB
Config_104,1250,70,20,6965.17147,CPF,16KB
Config_104,1250,70,20,7081.598968,CPF,16KB
Config_104,1250,70,20,6719.0173,CPF,16KB
Config_104,1250,70,20,6806.319589,CPF,16KB
Config_104,1250,70,20,6899.21575,CPF,16KB
Config_104,1250,70,20,7214.133463,CPF,16KB
Config_104,1250,70,20,6953.218178,CPF,16KB
Config_104,1250,70,20,6413.005019,CPF,16KB
Config_104,1250,70,20,6471.211605,CPF,16KB
Config_104,1250,70,20,6609.382668,CPF,16KB
Config_104,1250,70,20,7027.967948,CPF,16KB
Config_104,1250,70,20,6393.605721,CPF,16KB
Config_104,1250,70,20,6920.485997,CPF,16KB
Config_104,1250,70,20,7177.938743,CPF,16KB
Config_104,1250,70,20,6761.515517,CPF,16KB
Config_104,1250,70,20,6783.282318,CPF,16KB
Config_104,1250,70,20,6576.353312,CPF,16KB
Config_104,1250,70,20,6889.417642,CPF,16KB
Config_104,1250,70,20,7512.888689,CPF,16KB
Config_104,1250,70,20,6840.198843,CPF,16KB
Config_104,1250,70,20,7146.141865,CPF,16KB
Config_104,1250,70,20,6953.946959,CPF,16KB
Config_104,1250,70,20,6817.072354,CPF,16KB
Config_104,1250,70,20,6774.4308,CPF,16KB
Config_104,1250,70,20,7381.955226,CPF,16KB
Config_104,1250,70,20,6863.498859,CPF,16KB
Config_104,1250,70,20,6450.39577,CPF,16KB
Config_104,1250,70,20,7099.175193,CPF,16KB
Config_104,1250,70,20,6965.809035,CPF,16KB
Config_104,1250,70,20,6604.418106,CPF,16KB
Config_104,1250,70,20,6746.358386,CPF,16KB
Config_104,1250,70,20,6580.615132,CPF,16KB
Config_104,1250,70,20,6925.659592,CPF,16KB
Config_104,1250,70,20,7231.469541,CPF,16KB
Config_104,1250,70,20,7488.533169,CPF,16KB
Config_104,1250,70,20,6724.66386,CPF,16KB
Config_104,1250,70,20,6448.268569,CPF,16KB
Config_104,1250,70,20,7029.721537,CPF,16KB
Config_104,1250,70,20,6034.363494,CPF,16KB
Config_104,1250,70,20,6474.258014,CPF,16KB
Config_104,1250,70,20,6829.742607,CPF,16KB
Config_104,1250,70,20,6395.017081,CPF,16KB
Config_104,1250,70,20,6412.945087,CPF,16KB
Config_104,1250,70,20,7298.731606,CPF,16KB
Config_104,1250,70,20,6482.221197,CPF,16KB
Config_104,1250,70,20,7551.385213,CPF,16KB
Config_104,1250,70,20,7098.122853,CPF,16KB
Config_104,1250,70,20,7154.599545,CPF,16KB
Config_104,1250,70,20,6521.628824,CPF,16KB
Config_104,1250,70,20,6818.863268,CPF,16KB
Config_104,1250,70,20,5948.755179,CPF,16KB
Config_104,1250,70,20,6932.013992,CPF,16KB
Config_104,1250,70,20,6809.997642,CPF,16KB
Config_104,1250,70,20,6141.816673,CPF,16KB
Config_104,1250,70,20,7219.830602,CPF,16KB
Config_104,1250,70,20,7457.803179,CPF,16KB
Config_104,1250,70,20,6981.44778,CPF,16KB
Config_104,1250,70,20,7207.580694,CPF,16KB
Config_104,1250,70,20,6651.843296,CPF,16KB
Config_104,1250,70,20,6611.606335,CPF,16KB
Config_104,1250,70,20,6709.779297,CPF,16KB
Config_104,1250,70,20,7353.327224,CPF,16KB
Config_104,1250,70,20,6563.648836,CPF,16KB
Config_104,1250,70,20,6869.232396,CPF,16KB
Config_104,1250,70,20,7474.044192,CPF,16KB
Config_104,1250,70,20,7168.729406,CPF,16KB
Config_104,1250,70,20,6331.851687,CPF,16KB
Config_104,1250,70,20,6948.921691,CPF,16KB
Config_104,1250,70,20,6211.656878,CPF,16KB
Config_104,1250,70,20,6395.643733,CPF,16KB
Config_104,1250,70,20,6541.3774,CPF,16KB
Config_104,1250,70,20,6349.530363,CPF,16KB
Config_104,1250,70,20,6773.18689,CPF,16KB
Config_104,1250,70,20,6527.714641,CPF,16KB
Config_104,1250,70,20,6728.607689,CPF,16KB
Config_104,1250,70,20,7124.993775,CPF,16KB
Config_104,1250,70,20,7175.242707,CPF,16KB
Config_104,1250,70,20,7393.920553,CPF,16KB
Config_104,1250,70,20,7190.86074,CPF,16KB
Config_104,1250,70,20,7012.991567,CPF,16KB
Config_104,1250,70,20,7072.732459,CPF,16KB
Config_104,1250,70,20,6679.572429,CPF,16KB
Config_104,1250,70,20,7179.642481,CPF,16KB
Config_104,1250,70,20,6519.121603,CPF,16KB
Config_104,1250,70,20,6915.162712,CPF,16KB
Config_104,1250,70,20,7070.338859,CPF,16KB
Config_104,1250,70,20,6791.449515,CPF,16KB
Config_104,1250,70,20,7376.227319,CPF,16KB
Config_104,1250,70,20,6900.32266,CPF,16KB
Config_104,1250,70,20,7077.773195,CPF,16KB
Config_104,1250,70,20,7388.503896,CPF,16KB
Config_104,1250,70,20,6563.278533,CPF,16KB
Config_104,1250,70,20,7418.006384,CPF,16KB
Config_104,1250,70,20,7027.976486,CPF,16KB
Config_104,1250,70,20,7010.598283,CPF,16KB
Config_104,1250,70,20,7086.684513,CPF,16KB
Config_104,1250,70,20,7370.211377,CPF,16KB
Config_104,1250,70,20,6717.606716,CPF,16KB
Config_104,1250,70,20,7034.35636,CPF,16KB
Config_104,1250,70,20,7173.133098,CPF,16KB
Config_104,1250,70,20,6942.729713,CPF,16KB
Config_104,1250,70,20,6859.027447,CPF,16KB
Config_104,1250,70,20,7241.483433,CPF,16KB
Config_104,1250,70,20,6492.791285,CPF,16KB
Config_104,1250,70,20,7331.061255,CPF,16KB
Config_104,1250,70,20,7417.752707,CPF,16KB
Config_104,1250,70,20,6084.369134,CPF,16KB
Config_104,1250,70,20,7604.351375,CPF,16KB
Config_104,1250,70,20,7121.812497,CPF,16KB
Config_104,1250,70,20,7017.310839,CPF,16KB
Config_104,1250,70,20,6971.624548,CPF,16KB
Config_104,1250,70,20,6226.923348,CPF,16KB
Config_104,1250,70,20,6863.401578,CPF,16KB
Config_104,1250,70,20,7120.765518,CPF,16KB
Config_104,1250,70,20,6994.965448,CPF,16KB
Config_104,1250,70,20,6706.956291,CPF,16KB
Config_104,1250,70,20,6310.709662,CPF,16KB
Config_104,1250,70,20,6312.252447,CPF,16KB
Config_104,1250,70,20,6670.386739,CPF,16KB
Config_104,1250,70,20,7011.450169,CPF,16KB
Config_104,1250,70,20,6478.82086,CPF,16KB
Config_104,1250,70,20,7011.588588,CPF,16KB
Config_104,1250,70,20,6363.722673,CPF,16KB
Config_104,1250,70,20,6445.444419,CPF,16KB
Config_104,1250,70,20,7201.297569,CPF,16KB
Config_104,1250,70,20,6901.444376,CPF,16KB
Config_104,1250,70,20,7089.535567,CPF,16KB
Config_104,1250,70,20,6933.998585,CPF,16KB
Config_104,1250,70,20,6894.067792,CPF,16KB
Config_104,1250,70,20,6898.297717,CPF,16KB
Config_104,1250,70,20,6924.103803,CPF,16KB
Config_104,1250,70,20,6397.903846,CPF,16KB
Config_104,1250,70,20,6852.556132,CPF,16KB
Config_104,1250,70,20,6726.229631,CPF,16KB
Config_104,1250,70,20,6529.207627,CPF,16KB
Config_104,1250,70,20,7482.619176,CPF,16KB
Config_104,1250,70,20,6938.20319,CPF,16KB
Config_104,1250,70,20,7087.367968,CPF,16KB
Config_104,1250,70,20,6920.360678,CPF,16KB
Config_104,1250,70,20,6864.457421,CPF,16KB
Config_104,1250,70,20,7224.277366,CPF,16KB
Config_104,1250,70,20,6688.863205,CPF,16KB
Config_104,1250,70,20,7511.901213,CPF,16KB
Config_104,1250,70,20,6549.547775,CPF,16KB
Config_104,1250,70,20,6287.28322,CPF,16KB
Config_104,1250,70,20,6624.949802,CPF,16KB
Config_104,1250,70,20,6904.176802,CPF,16KB
Config_104,1250,70,20,7074.880192,CPF,16KB
Config_104,1250,70,20,6826.417111,CPF,16KB
Config_104,1250,70,20,7022.276304,CPF,16KB
Config_104,1250,70,20,6918.812928,CPF,16KB
Config_104,1250,70,20,7387.458167,CPF,16KB
Config_104,1250,70,20,7264.692649,CPF,16KB
Config_104,1250,70,20,6569.567285,CPF,16KB
Config_104,1250,70,20,7197.936542,CPF,16KB
Config_104,1250,70,20,6825.755249,CPF,16KB
Config_104,1250,70,20,6238.902755,CPF,16KB
Config_104,1250,70,20,6596.195684,CPF,16KB
Config_104,1250,70,20,6554.076202,CPF,16KB
Config_104,1250,70,20,6505.947384,CPF,16KB
Config_104,1250,70,20,6664.632853,CPF,16KB
Config_104,1250,70,20,7026.75765,CPF,16KB
Config_104,1250,70,20,6193.065421,CPF,16KB
Config_104,1250,70,20,6447.84357,CPF,16KB
Config_104,1250,70,20,7002.739948,CPF,16KB
Config_104,1250,70,20,6809.33615,CPF,16KB
Config_104,1250,70,20,6580.572358,CPF,16KB
Config_104,1250,70,20,6587.420586,CPF,16KB
Config_104,1250,70,20,6772.82782,CPF,16KB
Config_104,1250,70,20,7812.823451,CPF,16KB
Config_104,1250,70,20,7045.845415,CPF,16KB
Config_104,1250,70,20,6925.652107,CPF,16KB
Config_104,1250,70,20,6868.234871,CPF,16KB
Config_104,1250,70,20,7337.470443,CPF,16KB
Config_104,1250,70,20,7098.364155,CPF,16KB
Config_104,1250,70,20,7188.637067,CPF,16KB
Config_104,1250,70,20,6715.154901,CPF,16KB
Config_104,1250,70,20,6397.635075,CPF,16KB
Config_104,1250,70,20,6904.118508,CPF,16KB
Config_104,1250,70,20,7001.387783,CPF,16KB
Config_104,1250,70,20,7027.170561,CPF,16KB
Config_104,1250,70,20,6933.64471,CPF,16KB
Config_104,1250,70,20,6818.683121,CPF,16KB
Config_104,1250,70,20,7523.484025,CPF,16KB
Config_104,1250,70,20,5881.279598,CPF,16KB
Config_104,1250,70,20,6679.441358,CPF,16KB
Config_104,1250,70,20,7017.791798,CPF,16KB
Config_104,1250,70,20,6627.45272,CPF,16KB
Config_104,1250,70,20,7001.610756,CPF,16KB
Config_104,1250,70,20,6244.028993,CPF,16KB
Config_104,1250,70,20,7245.893748,CPF,16KB
Config_104,1250,70,20,6479.236738,CPF,16KB
Config_104,1250,70,20,6696.710593,CPF,16KB
Config_104,1250,70,20,7266.34199,CPF,16KB
Config_104,1250,70,20,6564.872798,CPF,16KB
Config_104,1250,70,20,7467.949596,CPF,16KB
Config_104,1250,70,20,6879.760244,CPF,16KB
Config_104,1250,70,20,6429.545973,CPF,16KB
Config_104,1250,70,20,6702.013944,CPF,16KB
Config_104,1250,70,20,7211.777723,CPF,16KB
Config_104,1250,70,20,7421.768615,CPF,16KB
Config_104,1250,70,20,6280.268212,CPF,16KB
Config_104,1250,70,20,7045.454467,CPF,16KB
Config_104,1250,70,20,6604.251574,CPF,16KB
Config_104,1250,70,20,7437.188233,CPF,16KB
Config_104,1250,70,20,7089.068183,CPF,16KB
Config_104,1250,70,20,6705.76181,CPF,16KB
Config_104,1250,70,20,7274.028286,CPF,16KB
Config_104,1250,70,20,7067.852453,CPF,16KB
Config_104,1250,70,20,6510.249693,CPF,16KB
Config_104,1250,70,20,6569.351905,CPF,16KB
Config_104,1250,70,20,6728.529787,CPF,16KB
Config_104,1250,70,20,6569.020851,CPF,16KB
Config_104,1250,70,20,7589.193199,CPF,16KB
